!Thresh(eV)                 0.0                         0.02                        0.29                        0.291                       0.59                        0.88                        1.17                        1.47                        1.76                        11.03                       11.87                       12.25                       13.0                        2.06                        2.35                        6.17                        7.0                         7.35                        7.36                        7.8                         8.16                        8.4                         8.55                        8.89                        15.6                        18.8                        
!Reaction                   e+N2(X1)->e+N2(X1)          e+N2(X1)->e+N2(Rot)         e+N2(X1)->e+N2(v1)          e+N2(X1)->e+N2(v1res)       e+N2(X1)->e+N2(v2)          e+N2(X1)->e+N2(v3)          e+N2(X1)->e+N2(v4)          e+N2(X1)->e+N2(v5)          e+N2(X1)->e+N2(v6)          e+N2(X1)->e+N2(C3)          e+N2(X1)->e+N2(e3)          e+N2(X1)->e+N2(a''1)        e+N2(X1)->e+N2(SUM)         e+N2(X1)->e+N2(v7)          e+N2(X1)->e+N2(v8)          e+N2(X1)->e+N2(A3,v0-4)     e+N2(X1)->e+N2(A3,v5-9)     e+N2(X1)->e+N2(B3)          e+N2(X1)->e+N2(W3)          e+N2(X1)->e+N2(A3,v10-)     e+N2(X1)->e+N2(B'3)         e+N2(X1)->e+N2(a'1)         e+N2(X1)->e+N2(a1)          e+N2(X1)->e+N2(w1)          e+N2(X1)->e+e+N2(X2:ion)    e+N2(X1)->e+e+N2(X2:ion:B2SIGMA)
!Type                       Effective                   Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Excitation                  Ionization                  Ionization                  
!<E> (eV)                   Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        Rate_Constant(m^3/s)        
!-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2.814e+01                   1.872e-13                   3.176e-14                   2.459e-15                   3.710e-16                   7.964e-16                   4.316e-16                   2.558e-16                   1.704e-16                   1.183e-16                   1.008e-16                   8.702e-17                   3.439e-15                   6.751e-17                   4.060e-16                   3.458e-14                   4.902e-17                   2.405e-17                   1.742e-16                   7.461e-16                   1.916e-15                   2.143e-15                   7.506e-16                   6.900e-16                   5.620e-16                   3.174e-15                   5.291e-16
2.818e+01                   1.872e-13                   3.187e-14                   2.467e-15                   3.699e-16                   7.959e-16                   4.304e-16                   2.551e-16                   1.700e-16                   1.180e-16                   1.005e-16                   8.677e-17                   3.436e-15                   6.746e-17                   4.061e-16                   3.466e-14                   4.888e-17                   2.398e-17                   1.741e-16                   7.457e-16                   1.915e-15                   2.142e-15                   7.502e-16                   6.897e-16                   5.620e-16                   3.176e-15                   5.287e-16
2.823e+01                   1.872e-13                   3.197e-14                   2.475e-15                   3.689e-16                   7.953e-16                   4.292e-16                   2.543e-16                   1.695e-16                   1.177e-16                   1.003e-16                   8.653e-17                   3.434e-15                   6.740e-17                   4.061e-16                   3.473e-14                   4.875e-17                   2.392e-17                   1.740e-16                   7.453e-16                   1.913e-15                   2.140e-15                   7.498e-16                   6.894e-16                   5.620e-16                   3.177e-15                   5.283e-16
2.828e+01                   1.871e-13                   3.208e-14                   2.483e-15                   3.678e-16                   7.947e-16                   4.280e-16                   2.536e-16                   1.690e-16                   1.173e-16                   9.998e-17                   8.628e-17                   3.431e-15                   6.736e-17                   4.062e-16                   3.481e-14                   4.861e-17                   2.385e-17                   1.739e-16                   7.448e-16                   1.912e-15                   2.138e-15                   7.494e-16                   6.892e-16                   5.620e-16                   3.178e-15                   5.278e-16
2.833e+01                   1.871e-13                   3.218e-14                   2.491e-15                   3.668e-16                   7.942e-16                   4.268e-16                   2.529e-16                   1.685e-16                   1.170e-16                   9.971e-17                   8.604e-17                   3.429e-15                   6.733e-17                   4.063e-16                   3.489e-14                   4.848e-17                   2.378e-17                   1.738e-16                   7.444e-16                   1.910e-15                   2.136e-15                   7.491e-16                   6.889e-16                   5.620e-16                   3.179e-15                   5.274e-16
2.838e+01                   1.870e-13                   3.228e-14                   2.499e-15                   3.658e-16                   7.936e-16                   4.256e-16                   2.522e-16                   1.680e-16                   1.167e-16                   9.943e-17                   8.580e-17                   3.426e-15                   6.731e-17                   4.064e-16                   3.497e-14                   4.835e-17                   2.372e-17                   1.737e-16                   7.440e-16                   1.909e-15                   2.135e-15                   7.487e-16                   6.886e-16                   5.619e-16                   3.180e-15                   5.270e-16
2.843e+01                   1.870e-13                   3.239e-14                   2.508e-15                   3.648e-16                   7.930e-16                   4.244e-16                   2.515e-16                   1.675e-16                   1.164e-16                   9.916e-17                   8.556e-17                   3.424e-15                   6.729e-17                   4.065e-16                   3.504e-14                   4.821e-17                   2.365e-17                   1.736e-16                   7.436e-16                   1.908e-15                   2.133e-15                   7.483e-16                   6.883e-16                   5.619e-16                   3.181e-15                   5.265e-16
2.847e+01                   1.870e-13                   3.249e-14                   2.516e-15                   3.637e-16                   7.925e-16                   4.233e-16                   2.508e-16                   1.671e-16                   1.160e-16                   9.888e-17                   8.532e-17                   3.421e-15                   6.726e-17                   4.065e-16                   3.512e-14                   4.808e-17                   2.358e-17                   1.735e-16                   7.432e-16                   1.906e-15                   2.131e-15                   7.479e-16                   6.880e-16                   5.619e-16                   3.182e-15                   5.261e-16
2.852e+01                   1.869e-13                   3.260e-14                   2.524e-15                   3.627e-16                   7.919e-16                   4.221e-16                   2.502e-16                   1.666e-16                   1.157e-16                   9.861e-17                   8.508e-17                   3.419e-15                   6.724e-17                   4.066e-16                   3.520e-14                   4.795e-17                   2.352e-17                   1.734e-16                   7.428e-16                   1.905e-15                   2.130e-15                   7.475e-16                   6.877e-16                   5.619e-16                   3.183e-15                   5.257e-16
2.857e+01                   1.869e-13                   3.270e-14                   2.532e-15                   3.617e-16                   7.913e-16                   4.209e-16                   2.495e-16                   1.661e-16                   1.154e-16                   9.834e-17                   8.484e-17                   3.416e-15                   6.722e-17                   4.067e-16                   3.527e-14                   4.781e-17                   2.345e-17                   1.733e-16                   7.423e-16                   1.904e-15                   2.128e-15                   7.471e-16                   6.874e-16                   5.619e-16                   3.184e-15                   5.252e-16
2.862e+01                   1.869e-13                   3.280e-14                   2.540e-15                   3.607e-16                   7.908e-16                   4.197e-16                   2.488e-16                   1.656e-16                   1.151e-16                   9.807e-17                   8.461e-17                   3.413e-15                   6.719e-17                   4.068e-16                   3.535e-14                   4.768e-17                   2.339e-17                   1.732e-16                   7.419e-16                   1.902e-15                   2.126e-15                   7.467e-16                   6.871e-16                   5.619e-16                   3.185e-15                   5.248e-16
2.866e+01                   1.868e-13                   3.291e-14                   2.548e-15                   3.597e-16                   7.902e-16                   4.186e-16                   2.481e-16                   1.652e-16                   1.147e-16                   9.780e-17                   8.437e-17                   3.411e-15                   6.717e-17                   4.068e-16                   3.543e-14                   4.755e-17                   2.332e-17                   1.731e-16                   7.415e-16                   1.901e-15                   2.124e-15                   7.463e-16                   6.868e-16                   5.618e-16                   3.186e-15                   5.244e-16
2.871e+01                   1.868e-13                   3.301e-14                   2.556e-15                   3.587e-16                   7.896e-16                   4.174e-16                   2.474e-16                   1.647e-16                   1.144e-16                   9.753e-17                   8.413e-17                   3.408e-15                   6.714e-17                   4.069e-16                   3.550e-14                   4.742e-17                   2.326e-17                   1.730e-16                   7.411e-16                   1.899e-15                   2.123e-15                   7.459e-16                   6.865e-16                   5.618e-16                   3.188e-15                   5.239e-16
2.876e+01                   1.867e-13                   3.312e-14                   2.564e-15                   3.577e-16                   7.891e-16                   4.162e-16                   2.467e-16                   1.642e-16                   1.141e-16                   9.726e-17                   8.390e-17                   3.406e-15                   6.711e-17                   4.070e-16                   3.558e-14                   4.728e-17                   2.320e-17                   1.729e-16                   7.407e-16                   1.898e-15                   2.121e-15                   7.455e-16                   6.862e-16                   5.618e-16                   3.189e-15                   5.235e-16
2.881e+01                   1.867e-13                   3.322e-14                   2.572e-15                   3.567e-16                   7.885e-16                   4.151e-16                   2.460e-16                   1.638e-16                   1.138e-16                   9.700e-17                   8.366e-17                   3.403e-15                   6.708e-17                   4.070e-16                   3.566e-14                   4.715e-17                   2.313e-17                   1.728e-16                   7.402e-16                   1.897e-15                   2.119e-15                   7.451e-16                   6.858e-16                   5.618e-16                   3.190e-15                   5.231e-16
2.886e+01                   1.867e-13                   3.333e-14                   2.581e-15                   3.557e-16                   7.879e-16                   4.139e-16                   2.454e-16                   1.633e-16                   1.134e-16                   9.673e-17                   8.343e-17                   3.401e-15                   6.705e-17                   4.071e-16                   3.573e-14                   4.702e-17                   2.307e-17                   1.727e-16                   7.398e-16                   1.895e-15                   2.117e-15                   7.447e-16                   6.855e-16                   5.618e-16                   3.191e-15                   5.226e-16
2.890e+01                   1.866e-13                   3.343e-14                   2.589e-15                   3.547e-16                   7.873e-16                   4.127e-16                   2.447e-16                   1.628e-16                   1.131e-16                   9.646e-17                   8.320e-17                   3.398e-15                   6.702e-17                   4.072e-16                   3.581e-14                   4.689e-17                   2.301e-17                   1.726e-16                   7.394e-16                   1.894e-15                   2.116e-15                   7.443e-16                   6.852e-16                   5.617e-16                   3.192e-15                   5.222e-16
2.895e+01                   1.866e-13                   3.353e-14                   2.597e-15                   3.537e-16                   7.867e-16                   4.116e-16                   2.440e-16                   1.624e-16                   1.128e-16                   9.620e-17                   8.297e-17                   3.396e-15                   6.699e-17                   4.072e-16                   3.589e-14                   4.676e-17                   2.294e-17                   1.725e-16                   7.389e-16                   1.893e-15                   2.114e-15                   7.439e-16                   6.849e-16                   5.617e-16                   3.193e-15                   5.218e-16
2.900e+01                   1.865e-13                   3.364e-14                   2.605e-15                   3.527e-16                   7.862e-16                   4.104e-16                   2.433e-16                   1.619e-16                   1.125e-16                   9.594e-17                   8.274e-17                   3.393e-15                   6.696e-17                   4.073e-16                   3.596e-14                   4.663e-17                   2.288e-17                   1.724e-16                   7.385e-16                   1.891e-15                   2.112e-15                   7.435e-16                   6.846e-16                   5.617e-16                   3.194e-15                   5.213e-16
2.905e+01                   1.865e-13                   3.374e-14                   2.613e-15                   3.518e-16                   7.856e-16                   4.093e-16                   2.427e-16                   1.615e-16                   1.122e-16                   9.568e-17                   8.251e-17                   3.391e-15                   6.692e-17                   4.074e-16                   3.604e-14                   4.650e-17                   2.282e-17                   1.723e-16                   7.381e-16                   1.890e-15                   2.111e-15                   7.431e-16                   6.843e-16                   5.617e-16                   3.195e-15                   5.209e-16
2.909e+01                   1.865e-13                   3.385e-14                   2.621e-15                   3.508e-16                   7.850e-16                   4.082e-16                   2.420e-16                   1.610e-16                   1.118e-16                   9.542e-17                   8.229e-17                   3.388e-15                   6.689e-17                   4.074e-16                   3.611e-14                   4.637e-17                   2.276e-17                   1.722e-16                   7.376e-16                   1.888e-15                   2.109e-15                   7.427e-16                   6.840e-16                   5.617e-16                   3.196e-15                   5.205e-16
2.914e+01                   1.864e-13                   3.395e-14                   2.629e-15                   3.498e-16                   7.844e-16                   4.070e-16                   2.414e-16                   1.606e-16                   1.115e-16                   9.516e-17                   8.206e-17                   3.386e-15                   6.686e-17                   4.075e-16                   3.619e-14                   4.625e-17                   2.270e-17                   1.721e-16                   7.372e-16                   1.887e-15                   2.107e-15                   7.422e-16                   6.837e-16                   5.616e-16                   3.196e-15                   5.200e-16
2.919e+01                   1.864e-13                   3.406e-14                   2.637e-15                   3.489e-16                   7.838e-16                   4.059e-16                   2.407e-16                   1.601e-16                   1.112e-16                   9.490e-17                   8.184e-17                   3.383e-15                   6.682e-17                   4.076e-16                   3.627e-14                   4.612e-17                   2.264e-17                   1.720e-16                   7.368e-16                   1.885e-15                   2.105e-15                   7.418e-16                   6.834e-16                   5.616e-16                   3.197e-15                   5.196e-16
2.923e+01                   1.863e-13                   3.416e-14                   2.645e-15                   3.479e-16                   7.832e-16                   4.048e-16                   2.401e-16                   1.597e-16                   1.109e-16                   9.464e-17                   8.161e-17                   3.380e-15                   6.678e-17                   4.076e-16                   3.634e-14                   4.599e-17                   2.257e-17                   1.719e-16                   7.363e-16                   1.884e-15                   2.104e-15                   7.414e-16                   6.830e-16                   5.616e-16                   3.198e-15                   5.192e-16
2.928e+01                   1.863e-13                   3.426e-14                   2.653e-15                   3.469e-16                   7.827e-16                   4.036e-16                   2.394e-16                   1.593e-16                   1.106e-16                   9.438e-17                   8.139e-17                   3.378e-15                   6.675e-17                   4.077e-16                   3.642e-14                   4.587e-17                   2.251e-17                   1.718e-16                   7.359e-16                   1.883e-15                   2.102e-15                   7.410e-16                   6.827e-16                   5.616e-16                   3.199e-15                   5.187e-16
2.933e+01                   1.863e-13                   3.437e-14                   2.661e-15                   3.460e-16                   7.821e-16                   4.025e-16                   2.388e-16                   1.588e-16                   1.103e-16                   9.413e-17                   8.117e-17                   3.375e-15                   6.671e-17                   4.077e-16                   3.649e-14                   4.574e-17                   2.245e-17                   1.717e-16                   7.354e-16                   1.881e-15                   2.100e-15                   7.406e-16                   6.824e-16                   5.615e-16                   3.200e-15                   5.183e-16
2.937e+01                   1.862e-13                   3.447e-14                   2.670e-15                   3.450e-16                   7.815e-16                   4.014e-16                   2.381e-16                   1.584e-16                   1.100e-16                   9.387e-17                   8.095e-17                   3.372e-15                   6.667e-17                   4.078e-16                   3.657e-14                   4.561e-17                   2.239e-17                   1.716e-16                   7.350e-16                   1.880e-15                   2.098e-15                   7.402e-16                   6.821e-16                   5.615e-16                   3.201e-15                   5.179e-16
2.942e+01                   1.862e-13                   3.458e-14                   2.678e-15                   3.441e-16                   7.809e-16                   4.003e-16                   2.375e-16                   1.580e-16                   1.097e-16                   9.362e-17                   8.073e-17                   3.370e-15                   6.663e-17                   4.078e-16                   3.664e-14                   4.549e-17                   2.234e-17                   1.715e-16                   7.346e-16                   1.878e-15                   2.097e-15                   7.397e-16                   6.818e-16                   5.615e-16                   3.202e-15                   5.174e-16
2.947e+01                   1.861e-13                   3.468e-14                   2.686e-15                   3.432e-16                   7.803e-16                   3.992e-16                   2.368e-16                   1.575e-16                   1.094e-16                   9.337e-17                   8.052e-17                   3.367e-15                   6.659e-17                   4.079e-16                   3.672e-14                   4.536e-17                   2.228e-17                   1.714e-16                   7.341e-16                   1.877e-15                   2.095e-15                   7.393e-16                   6.814e-16                   5.614e-16                   3.203e-15                   5.170e-16
2.951e+01                   1.861e-13                   3.478e-14                   2.694e-15                   3.422e-16                   7.797e-16                   3.981e-16                   2.362e-16                   1.571e-16                   1.091e-16                   9.312e-17                   8.030e-17                   3.365e-15                   6.655e-17                   4.079e-16                   3.679e-14                   4.524e-17                   2.222e-17                   1.713e-16                   7.337e-16                   1.876e-15                   2.093e-15                   7.389e-16                   6.811e-16                   5.614e-16                   3.204e-15                   5.165e-16
2.956e+01                   1.860e-13                   3.489e-14                   2.702e-15                   3.413e-16                   7.791e-16                   3.970e-16                   2.356e-16                   1.567e-16                   1.087e-16                   9.287e-17                   8.009e-17                   3.362e-15                   6.650e-17                   4.080e-16                   3.687e-14                   4.512e-17                   2.216e-17                   1.712e-16                   7.332e-16                   1.874e-15                   2.091e-15                   7.385e-16                   6.808e-16                   5.614e-16                   3.205e-15                   5.161e-16
2.961e+01                   1.860e-13                   3.499e-14                   2.710e-15                   3.404e-16                   7.785e-16                   3.959e-16                   2.349e-16                   1.563e-16                   1.084e-16                   9.262e-17                   7.987e-17                   3.359e-15                   6.646e-17                   4.080e-16                   3.694e-14                   4.499e-17                   2.210e-17                   1.711e-16                   7.328e-16                   1.873e-15                   2.090e-15                   7.380e-16                   6.805e-16                   5.614e-16                   3.205e-15                   5.157e-16
2.965e+01                   1.860e-13                   3.510e-14                   2.718e-15                   3.395e-16                   7.779e-16                   3.949e-16                   2.343e-16                   1.558e-16                   1.081e-16                   9.238e-17                   7.966e-17                   3.357e-15                   6.642e-17                   4.081e-16                   3.702e-14                   4.487e-17                   2.204e-17                   1.710e-16                   7.323e-16                   1.871e-15                   2.088e-15                   7.376e-16                   6.801e-16                   5.613e-16                   3.206e-15                   5.152e-16
2.970e+01                   1.859e-13                   3.520e-14                   2.726e-15                   3.386e-16                   7.773e-16                   3.938e-16                   2.337e-16                   1.554e-16                   1.078e-16                   9.213e-17                   7.945e-17                   3.354e-15                   6.637e-17                   4.081e-16                   3.709e-14                   4.475e-17                   2.198e-17                   1.709e-16                   7.319e-16                   1.870e-15                   2.086e-15                   7.372e-16                   6.798e-16                   5.613e-16                   3.207e-15                   5.148e-16
2.975e+01                   1.859e-13                   3.530e-14                   2.734e-15                   3.377e-16                   7.767e-16                   3.927e-16                   2.331e-16                   1.550e-16                   1.075e-16                   9.189e-17                   7.924e-17                   3.351e-15                   6.633e-17                   4.082e-16                   3.717e-14                   4.463e-17                   2.193e-17                   1.708e-16                   7.314e-16                   1.868e-15                   2.084e-15                   7.367e-16                   6.795e-16                   5.613e-16                   3.208e-15                   5.144e-16
2.979e+01                   1.858e-13                   3.541e-14                   2.742e-15                   3.367e-16                   7.761e-16                   3.916e-16                   2.324e-16                   1.546e-16                   1.072e-16                   9.164e-17                   7.903e-17                   3.348e-15                   6.628e-17                   4.082e-16                   3.724e-14                   4.451e-17                   2.187e-17                   1.707e-16                   7.309e-16                   1.867e-15                   2.082e-15                   7.363e-16                   6.792e-16                   5.612e-16                   3.209e-15                   5.139e-16
2.984e+01                   1.858e-13                   3.551e-14                   2.750e-15                   3.358e-16                   7.755e-16                   3.906e-16                   2.318e-16                   1.542e-16                   1.070e-16                   9.140e-17                   7.882e-17                   3.346e-15                   6.623e-17                   4.083e-16                   3.731e-14                   4.439e-17                   2.181e-17                   1.706e-16                   7.305e-16                   1.866e-15                   2.081e-15                   7.359e-16                   6.788e-16                   5.612e-16                   3.210e-15                   5.135e-16
2.988e+01                   1.857e-13                   3.561e-14                   2.758e-15                   3.350e-16                   7.749e-16                   3.895e-16                   2.312e-16                   1.538e-16                   1.067e-16                   9.115e-17                   7.861e-17                   3.343e-15                   6.618e-17                   4.083e-16                   3.739e-14                   4.427e-17                   2.175e-17                   1.704e-16                   7.300e-16                   1.864e-15                   2.079e-15                   7.354e-16                   6.785e-16                   5.612e-16                   3.210e-15                   5.130e-16
2.993e+01                   1.857e-13                   3.572e-14                   2.766e-15                   3.341e-16                   7.742e-16                   3.885e-16                   2.306e-16                   1.534e-16                   1.064e-16                   9.091e-17                   7.840e-17                   3.340e-15                   6.614e-17                   4.083e-16                   3.746e-14                   4.415e-17                   2.170e-17                   1.703e-16                   7.296e-16                   1.863e-15                   2.077e-15                   7.350e-16                   6.782e-16                   5.611e-16                   3.211e-15                   5.126e-16
2.998e+01                   1.857e-13                   3.582e-14                   2.774e-15                   3.332e-16                   7.736e-16                   3.874e-16                   2.300e-16                   1.530e-16                   1.061e-16                   9.067e-17                   7.820e-17                   3.338e-15                   6.609e-17                   4.084e-16                   3.754e-14                   4.403e-17                   2.164e-17                   1.702e-16                   7.291e-16                   1.861e-15                   2.075e-15                   7.346e-16                   6.778e-16                   5.611e-16                   3.212e-15                   5.122e-16
3.002e+01                   1.856e-13                   3.592e-14                   2.782e-15                   3.323e-16                   7.730e-16                   3.864e-16                   2.294e-16                   1.526e-16                   1.058e-16                   9.043e-17                   7.799e-17                   3.335e-15                   6.604e-17                   4.084e-16                   3.761e-14                   4.391e-17                   2.158e-17                   1.701e-16                   7.287e-16                   1.860e-15                   2.074e-15                   7.341e-16                   6.775e-16                   5.611e-16                   3.213e-15                   5.117e-16
3.007e+01                   1.856e-13                   3.603e-14                   2.790e-15                   3.314e-16                   7.724e-16                   3.853e-16                   2.287e-16                   1.522e-16                   1.055e-16                   9.019e-17                   7.779e-17                   3.332e-15                   6.598e-17                   4.085e-16                   3.768e-14                   4.380e-17                   2.152e-17                   1.700e-16                   7.282e-16                   1.858e-15                   2.072e-15                   7.337e-16                   6.772e-16                   5.611e-16                   3.213e-15                   5.113e-16
3.011e+01                   1.855e-13                   3.613e-14                   2.798e-15                   3.305e-16                   7.718e-16                   3.843e-16                   2.281e-16                   1.518e-16                   1.052e-16                   8.995e-17                   7.758e-17                   3.330e-15                   6.593e-17                   4.085e-16                   3.776e-14                   4.368e-17                   2.147e-17                   1.699e-16                   7.277e-16                   1.857e-15                   2.070e-15                   7.332e-16                   6.768e-16                   5.610e-16                   3.214e-15                   5.109e-16
3.016e+01                   1.855e-13                   3.624e-14                   2.806e-15                   3.296e-16                   7.712e-16                   3.833e-16                   2.275e-16                   1.514e-16                   1.049e-16                   8.971e-17                   7.738e-17                   3.327e-15                   6.588e-17                   4.085e-16                   3.783e-14                   4.356e-17                   2.141e-17                   1.698e-16                   7.273e-16                   1.855e-15                   2.068e-15                   7.328e-16                   6.765e-16                   5.610e-16                   3.215e-15                   5.104e-16
3.020e+01                   1.854e-13                   3.634e-14                   2.814e-15                   3.288e-16                   7.706e-16                   3.822e-16                   2.269e-16                   1.510e-16                   1.047e-16                   8.947e-17                   7.718e-17                   3.324e-15                   6.583e-17                   4.086e-16                   3.790e-14                   4.345e-17                   2.135e-17                   1.697e-16                   7.268e-16                   1.854e-15                   2.066e-15                   7.324e-16                   6.762e-16                   5.610e-16                   3.216e-15                   5.100e-16
3.025e+01                   1.854e-13                   3.644e-14                   2.822e-15                   3.279e-16                   7.700e-16                   3.812e-16                   2.263e-16                   1.506e-16                   1.044e-16                   8.923e-17                   7.698e-17                   3.322e-15                   6.577e-17                   4.086e-16                   3.797e-14                   4.333e-17                   2.130e-17                   1.696e-16                   7.263e-16                   1.853e-15                   2.065e-15                   7.319e-16                   6.758e-16                   5.609e-16                   3.216e-15                   5.096e-16
3.029e+01                   1.853e-13                   3.655e-14                   2.830e-15                   3.270e-16                   7.694e-16                   3.802e-16                   2.257e-16                   1.502e-16                   1.041e-16                   8.900e-17                   7.678e-17                   3.319e-15                   6.572e-17                   4.086e-16                   3.805e-14                   4.322e-17                   2.124e-17                   1.695e-16                   7.259e-16                   1.851e-15                   2.063e-15                   7.315e-16                   6.755e-16                   5.609e-16                   3.217e-15                   5.091e-16
3.034e+01                   1.853e-13                   3.665e-14                   2.838e-15                   3.262e-16                   7.688e-16                   3.792e-16                   2.251e-16                   1.498e-16                   1.038e-16                   8.876e-17                   7.658e-17                   3.316e-15                   6.567e-17                   4.087e-16                   3.812e-14                   4.310e-17                   2.119e-17                   1.694e-16                   7.254e-16                   1.850e-15                   2.061e-15                   7.310e-16                   6.751e-16                   5.608e-16                   3.218e-15                   5.087e-16
3.038e+01                   1.853e-13                   3.675e-14                   2.846e-15                   3.253e-16                   7.682e-16                   3.782e-16                   2.245e-16                   1.494e-16                   1.035e-16                   8.853e-17                   7.638e-17                   3.314e-15                   6.564e-17                   4.087e-16                   3.819e-14                   4.299e-17                   2.113e-17                   1.693e-16                   7.249e-16                   1.848e-15                   2.059e-15                   7.306e-16                   6.748e-16                   5.608e-16                   3.218e-15                   5.082e-16
3.043e+01                   1.852e-13                   3.686e-14                   2.854e-15                   3.245e-16                   7.676e-16                   3.772e-16                   2.239e-16                   1.490e-16                   1.033e-16                   8.830e-17                   7.618e-17                   3.311e-15                   6.560e-17                   4.087e-16                   3.827e-14                   4.288e-17                   2.108e-17                   1.692e-16                   7.245e-16                   1.847e-15                   2.057e-15                   7.301e-16                   6.745e-16                   5.608e-16                   3.219e-15                   5.078e-16
3.047e+01                   1.852e-13                   3.696e-14                   2.862e-15                   3.236e-16                   7.669e-16                   3.762e-16                   2.234e-16                   1.486e-16                   1.030e-16                   8.806e-17                   7.599e-17                   3.308e-15                   6.557e-17                   4.087e-16                   3.834e-14                   4.276e-17                   2.102e-17                   1.690e-16                   7.240e-16                   1.845e-15                   2.056e-15                   7.297e-16                   6.741e-16                   5.607e-16                   3.220e-15                   5.074e-16
3.052e+01                   1.851e-13                   3.706e-14                   2.870e-15                   3.228e-16                   7.663e-16                   3.752e-16                   2.228e-16                   1.482e-16                   1.027e-16                   8.783e-17                   7.579e-17                   3.305e-15                   6.554e-17                   4.088e-16                   3.841e-14                   4.265e-17                   2.097e-17                   1.689e-16                   7.235e-16                   1.844e-15                   2.054e-15                   7.292e-16                   6.738e-16                   5.607e-16                   3.221e-15                   5.069e-16
3.056e+01                   1.851e-13                   3.717e-14                   2.878e-15                   3.220e-16                   7.657e-16                   3.742e-16                   2.222e-16                   1.478e-16                   1.024e-16                   8.760e-17                   7.559e-17                   3.303e-15                   6.551e-17                   4.088e-16                   3.848e-14                   4.254e-17                   2.091e-17                   1.688e-16                   7.230e-16                   1.842e-15                   2.052e-15                   7.287e-16                   6.734e-16                   5.607e-16                   3.221e-15                   5.065e-16
3.061e+01                   1.850e-13                   3.727e-14                   2.886e-15                   3.211e-16                   7.651e-16                   3.733e-16                   2.216e-16                   1.475e-16                   1.022e-16                   8.737e-17                   7.540e-17                   3.300e-15                   6.548e-17                   4.088e-16                   3.856e-14                   4.243e-17                   2.086e-17                   1.687e-16                   7.226e-16                   1.841e-15                   2.050e-15                   7.283e-16                   6.731e-16                   5.606e-16                   3.222e-15                   5.060e-16
3.065e+01                   1.850e-13                   3.737e-14                   2.894e-15                   3.203e-16                   7.645e-16                   3.723e-16                   2.210e-16                   1.471e-16                   1.019e-16                   8.714e-17                   7.520e-17                   3.297e-15                   6.545e-17                   4.088e-16                   3.863e-14                   4.232e-17                   2.080e-17                   1.686e-16                   7.221e-16                   1.839e-15                   2.048e-15                   7.278e-16                   6.727e-16                   5.606e-16                   3.222e-15                   5.056e-16
3.070e+01                   1.849e-13                   3.748e-14                   2.902e-15                   3.194e-16                   7.639e-16                   3.713e-16                   2.204e-16                   1.467e-16                   1.016e-16                   8.690e-17                   7.501e-17                   3.295e-15                   6.541e-17                   4.089e-16                   3.870e-14                   4.221e-17                   2.075e-17                   1.685e-16                   7.216e-16                   1.838e-15                   2.047e-15                   7.274e-16                   6.724e-16                   5.606e-16                   3.223e-15                   5.052e-16
3.074e+01                   1.849e-13                   3.758e-14                   2.910e-15                   3.186e-16                   7.632e-16                   3.703e-16                   2.198e-16                   1.463e-16                   1.014e-16                   8.668e-17                   7.482e-17                   3.292e-15                   6.538e-17                   4.089e-16                   3.877e-14                   4.210e-17                   2.069e-17                   1.684e-16                   7.211e-16                   1.837e-15                   2.045e-15                   7.269e-16                   6.720e-16                   5.605e-16                   3.224e-15                   5.047e-16
3.079e+01                   1.848e-13                   3.768e-14                   2.918e-15                   3.178e-16                   7.626e-16                   3.694e-16                   2.193e-16                   1.459e-16                   1.011e-16                   8.645e-17                   7.462e-17                   3.289e-15                   6.534e-17                   4.089e-16                   3.884e-14                   4.199e-17                   2.064e-17                   1.683e-16                   7.207e-16                   1.835e-15                   2.043e-15                   7.265e-16                   6.717e-16                   5.605e-16                   3.224e-15                   5.043e-16
