76.28	0.3203E-12
76.48	0.3204E-12
76.68	0.3205E-12
76.88	0.3206E-12
77.08	0.3207E-12
77.28	0.3208E-12
77.48	0.3209E-12
77.68	0.3209E-12
77.88	0.3210E-12
78.08	0.3211E-12
78.28	0.3212E-12
78.48	0.3213E-12
78.68	0.3214E-12
78.88	0.3215E-12
79.08	0.3216E-12
79.28	0.3217E-12
79.48	0.3218E-12
79.68	0.3218E-12
79.88	0.3219E-12
80.08	0.3220E-12
80.28	0.3221E-12
80.48	0.3222E-12
80.68	0.3223E-12
80.88	0.3224E-12
81.08	0.3224E-12
81.28	0.3225E-12
81.48	0.3226E-12
81.68	0.3227E-12
81.88	0.3228E-12
82.08	0.3229E-12
82.28	0.3229E-12
82.48	0.3230E-12
82.68	0.3231E-12
82.88	0.3232E-12
83.08	0.3233E-12
83.28	0.3233E-12
83.49	0.3234E-12
83.69	0.3235E-12
83.89	0.3236E-12
84.09	0.3237E-12
84.29	0.3237E-12
84.49	0.3238E-12
84.69	0.3239E-12
84.89	0.3240E-12
85.09	0.3240E-12
85.29	0.3241E-12
85.49	0.3242E-12
85.69	0.3243E-12
85.89	0.3243E-12
86.09	0.3244E-12
86.29	0.3245E-12
86.49	0.3246E-12
86.69	0.3246E-12
86.89	0.3247E-12
87.09	0.3248E-12
87.29	0.3249E-12
87.49	0.3249E-12
87.69	0.3250E-12
87.89	0.3251E-12
88.09	0.3251E-12
88.29	0.3252E-12
88.49	0.3253E-12
88.69	0.3254E-12
88.89	0.3254E-12
89.09	0.3255E-12
89.29	0.3256E-12
89.49	0.3256E-12
89.69	0.3257E-12
89.89	0.3258E-12
90.09	0.3258E-12
90.29	0.3259E-12
90.49	0.3260E-12
90.69	0.3260E-12
90.89	0.3261E-12
91.09	0.3262E-12
91.29	0.3262E-12
91.49	0.3263E-12
91.69	0.3264E-12
91.89	0.3264E-12
92.09	0.3265E-12
92.29	0.3266E-12
92.49	0.3266E-12
92.69	0.3267E-12
92.89	0.3267E-12
93.09	0.3268E-12
93.29	0.3269E-12
93.49	0.3269E-12
93.69	0.3270E-12
93.89	0.3271E-12
94.09	0.3271E-12
94.29	0.3272E-12
94.50	0.3272E-12
94.70	0.3273E-12
94.90	0.3274E-12
95.10	0.3274E-12
95.30	0.3275E-12
95.50	0.3275E-12
95.70	0.3276E-12
95.90	0.3277E-12
96.10	0.3277E-12
96.30	0.3278E-12
96.50	0.3278E-12
96.70	0.3279E-12
96.90	0.3279E-12
97.10	0.3280E-12
97.30	0.3281E-12
97.50	0.3281E-12
97.70	0.3282E-12
97.90	0.3282E-12
98.10	0.3283E-12
98.30	0.3283E-12
98.50	0.3284E-12
98.70	0.3284E-12
98.90	0.3285E-12
99.10	0.3286E-12
99.30	0.3286E-12
99.50	0.3287E-12
99.70	0.3287E-12
99.90	0.3288E-12
