65.87	0.7862E-13
66.07	0.7882E-13
66.27	0.7901E-13
66.47	0.7921E-13
66.67	0.7940E-13
66.87	0.7960E-13
67.07	0.7979E-13
67.27	0.7998E-13
67.47	0.8017E-13
67.67	0.8037E-13
67.87	0.8056E-13
68.07	0.8075E-13
68.27	0.8094E-13
68.47	0.8112E-13
68.67	0.8131E-13
68.87	0.8150E-13
69.07	0.8169E-13
69.27	0.8188E-13
69.47	0.8206E-13
69.67	0.8225E-13
69.87	0.8243E-13
70.07	0.8262E-13
70.27	0.8280E-13
70.47	0.8299E-13
70.67	0.8317E-13
70.87	0.8335E-13
71.07	0.8354E-13
71.27	0.8372E-13
71.47	0.8390E-13
71.67	0.8408E-13
71.87	0.8426E-13
72.07	0.8444E-13
72.28	0.8462E-13
72.48	0.8480E-13
72.68	0.8497E-13
72.88	0.8515E-13
73.08	0.8533E-13
73.28	0.8551E-13
73.48	0.8568E-13
73.68	0.8586E-13
73.88	0.8603E-13
74.08	0.8621E-13
74.28	0.8638E-13
74.48	0.8656E-13
74.68	0.8673E-13
74.88	0.8690E-13
75.08	0.8707E-13
75.28	0.8725E-13
75.48	0.8742E-13
75.68	0.8759E-13
75.88	0.8776E-13
76.08	0.8793E-13
76.28	0.8810E-13
76.48	0.8827E-13
76.68	0.8843E-13
76.88	0.8860E-13
77.08	0.8877E-13
77.28	0.8894E-13
77.48	0.8910E-13
77.68	0.8927E-13
77.88	0.8943E-13
78.08	0.8960E-13
78.28	0.8976E-13
78.48	0.8993E-13
78.68	0.9009E-13
78.88	0.9026E-13
79.08	0.9042E-13
79.28	0.9058E-13
79.48	0.9074E-13
79.68	0.9090E-13
79.88	0.9107E-13
80.08	0.9123E-13
80.28	0.9139E-13
80.48	0.9155E-13
80.68	0.9171E-13
80.88	0.9187E-13
81.08	0.9202E-13
81.28	0.9218E-13
81.48	0.9234E-13
81.68	0.9250E-13
81.88	0.9265E-13
82.08	0.9281E-13
82.28	0.9297E-13
82.48	0.9312E-13
82.68	0.9328E-13
82.88	0.9343E-13
83.08	0.9358E-13
83.28	0.9374E-13
83.49	0.9389E-13
83.69	0.9404E-13
83.89	0.9420E-13
84.09	0.9435E-13
84.29	0.9450E-13
84.49	0.9465E-13
84.69	0.9480E-13
84.89	0.9495E-13
85.09	0.9510E-13
85.29	0.9525E-13
85.49	0.9540E-13
85.69	0.9555E-13
85.89	0.9570E-13
